Num_Acc,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh
200600016231,1,1,3,1,5,11.0,0,0,0,1941.0,A01
200600038473,1,1,1,1,5,13.0,0,0,0,1948.0,B01
200600014915,3,2,4,2,0,11.0,0,0,0,1988.0,B01
200600025087,1,1,3,2,0,22.0,0,0,0,1939.0,B02
200600070772,1,1,1,2,4,11.0,0,0,0,1964.0,B01
200600056651,2,2,4,2,0,11.0,0,0,0,1970.0,B01
200600001009,2,2,4,2,0,13.0,0,0,0,1936.0,B01
200600064105,1,1,1,1,5,11.0,0,0,0,1954.0,A01
200600015640,2,2,4,2,0,11.0,0,0,0,1987.0,A01
200600078140,1,1,4,1,5,21.0,0,0,0,1956.0,B01
200600059448,2,2,2,2,0,21.0,0,0,0,1989.0,A01
200600003024,1,1,1,1,5,11.0,0,0,0,1936.0,A01
200600083048,1,1,4,2,0,23.0,0,0,0,1965.0,A01
200600007460,1,1,1,1,0,13.0,0,0,0,1958.0,C01
200600001259,6,2,4,1,0,11.0,0,0,0,1982.0,B01
200600044599,3,2,4,2,0,11.0,0,0,0,1993.0,D04
200600001818,1,1,1,1,5,13.0,0,0,0,1968.0,B01
200600013057,1,1,3,1,9,21.0,0,0,0,1988.0,A01
200600042937,3,2,1,2,0,11.0,0,0,0,1955.0,A01
200600063326,1,1,4,1,1,21.0,0,0,0,1969.0,B01
200600027214,1,1,1,2,5,11.0,0,0,0,1985.0,A01
200600037728,0,3,3,2,4,0.0,4,3,1,1986.0,A01
200600079191,2,2,4,1,0,21.0,0,0,0,1990.0,B01
200600021368,2,2,4,1,0,21.0,0,0,0,1990.0,A01
200600047781,1,1,1,1,0,11.0,0,0,0,1961.0,C01
200600023880,1,1,1,2,5,21.0,0,0,0,1991.0,A01
200600030489,1,1,1,1,4,10.0,0,0,0,1975.0,A01
200600047054,1,1,1,1,9,13.0,0,0,0,1979.0,A01
200600010272,0,3,4,1,1,0.0,3,3,1,1950.0,A01
200600039474,2,2,4,1,0,21.0,0,0,0,1977.0,B01
200600033311,2,2,3,2,0,11.0,0,0,0,1983.0,B01
200600063457,1,1,1,1,4,11.0,0,0,0,1981.0,A01
200600080403,0,3,4,2,9,0.0,3,3,1,1977.0,A01
200600050386,1,1,1,1,5,11.0,0,0,0,1981.0,A01
200600047507,1,1,3,1,0,21.0,0,0,0,1989.0,A01
200600074235,1,1,3,2,5,11.0,0,0,0,1971.0,A01
200600045928,3,2,4,2,0,11.0,0,0,0,1962.0,B02
200600045199,4,2,4,2,0,11.0,0,0,0,1990.0,A01
200600082772,1,1,4,1,5,11.0,0,0,0,1978.0,A01
200600029513,1,1,1,1,9,11.0,0,0,0,1986.0,A01
200600016972,9,2,4,1,0,10.0,0,0,0,1994.0,A01
200600058321,1,1,4,1,1,11.0,0,0,0,1952.0,C03
200600037378,1,1,4,2,1,11.0,0,0,0,1943.0,B01
200600083047,1,1,4,1,5,21.0,0,0,0,1988.0,A01
200600081894,1,1,1,1,5,11.0,0,0,0,1981.0,B01
200600025938,1,1,4,1,1,11.0,0,0,0,1976.0,A01
200600050632,1,1,1,1,5,11.0,0,0,0,1948.0,C01
200600028714,1,1,1,1,5,11.0,0,0,0,1944.0,E01
200600077142,1,1,4,1,5,11.0,0,0,0,1985.0,B01
200600050861,1,1,3,1,0,21.0,0,0,0,1951.0,B02
200600062236,1,1,4,1,0,12.0,0,0,0,1981.0,B01
200600042111,3,2,1,1,0,11.0,0,0,0,1994.0,A01
200600059102,1,1,2,1,9,11.0,0,0,0,1990.0,A01
200600041962,1,1,4,1,0,11.0,0,0,0,1962.0,A01
200600027104,1,1,3,2,1,11.0,0,0,0,1981.0,C01
200600064031,1,1,1,1,5,11.0,0,0,0,1940.0,C01
200600045200,1,1,1,1,5,11.0,0,0,0,1978.0,A01
200600067564,1,1,3,1,5,21.0,0,0,0,1980.0,B01
200600058833,1,1,1,2,9,11.0,0,0,0,1945.0,A01
200600050970,5,2,3,1,0,12.0,0,0,0,1977.0,A01
200600032505,1,1,3,1,1,21.0,0,0,0,1974.0,B01
200600057864,1,1,4,2,0,11.0,0,0,0,1970.0,B01
200600077168,1,1,4,1,5,23.0,0,0,0,1968.0,B01
200600045976,2,2,3,1,0,11.0,0,0,0,1968.0,A01
200600045912,1,1,3,1,5,21.0,0,0,0,1991.0,B02
200600042121,2,2,1,1,0,11.0,0,0,0,1981.0,B01
200600071939,1,1,1,1,5,11.0,0,0,0,1981.0,A01
200600046541,2,2,1,1,0,10.0,0,0,0,1987.0,A01
200600029229,1,1,1,2,1,11.0,0,0,0,1982.0,B01
200600069701,1,1,1,1,5,11.0,0,0,0,1972.0,B01
200600063491,1,1,1,2,5,11.0,0,0,0,1981.0,A01
200600030031,1,1,3,1,9,21.0,0,0,0,1968.0,B02
200600010127,1,1,4,2,5,11.0,0,0,0,1942.0,A01
200600074700,4,2,3,1,0,12.0,0,0,0,1942.0,B02
200600041123,0,3,4,2,9,0.0,0,3,1,1997.0,A01
200600066463,1,1,1,1,5,21.0,0,0,0,1989.0,A01
200600081917,1,1,4,1,0,13.0,0,0,0,1930.0,A01
200600023718,1,1,1,1,4,11.0,0,0,0,1956.0,B02
200600037063,0,3,4,1,9,0.0,0,3,1,1995.0,A01
200600024709,2,2,3,1,0,11.0,0,0,0,1969.0,A01
200600074302,1,1,1,1,4,11.0,0,0,0,1965.0,B02
200600012163,1,1,4,2,5,11.0,0,0,0,1968.0,A01
200600047513,1,1,1,1,0,93.0,0,0,0,1952.0,A01
200600002579,1,1,4,1,5,21.0,0,0,0,1974.0,A01
200600004760,1,1,4,1,4,11.0,0,0,0,1981.0,A01
200600018706,1,1,3,1,1,21.0,0,0,0,1970.0,B02
200600050452,3,2,4,1,0,11.0,0,0,0,1985.0,A01
200600068960,1,1,4,1,5,21.0,0,0,0,1984.0,B01
200600018636,1,1,3,1,5,12.0,0,0,0,1978.0,A01
200600059272,1,1,3,1,5,11.0,0,0,0,1925.0,A01
200600002276,1,1,1,1,4,11.0,0,0,0,1951.0,B01
200600001826,1,1,1,2,4,13.0,0,0,0,1976.0,B01
200600027242,1,1,1,1,9,11.0,0,0,0,1959.0,A01
200600019741,0,3,4,1,0,0.0,1,0,0,1955.0,A01
200600064311,0,3,4,2,5,0.0,4,3,1,1938.0,A01
200600036608,0,3,4,1,5,0.0,2,5,1,1997.0,A01
200600028494,1,1,1,2,4,13.0,0,0,0,1966.0,A01
200600037075,1,1,1,2,9,13.0,0,0,0,1974.0,B01
200600024639,1,1,3,1,5,22.0,0,0,0,1986.0,A01
200600057556,1,1,1,1,0,13.0,0,0,0,1953.0,A01
200600022514,1,1,4,2,5,11.0,0,0,0,1965.0,B01
200600002404,1,1,4,1,4,21.0,0,0,0,1973.0,A01
200600012852,1,1,1,1,4,93.0,0,0,0,1974.0,B01
200600054988,1,1,1,2,4,11.0,0,0,0,1958.0,A01
200600070194,1,1,1,2,1,11.0,0,0,0,1982.0,B01
200600036576,1,1,1,1,0,11.0,0,0,0,,A01
200600018761,1,1,3,1,5,11.0,0,0,0,1981.0,A01
200600050057,1,1,1,1,0,13.0,0,0,0,1954.0,A01
200600021306,1,1,1,2,5,11.0,0,0,0,1921.0,A01
200600078367,1,1,4,2,5,21.0,0,0,0,1973.0,A01
200600050764,2,2,4,1,0,11.0,0,0,0,1959.0,B02
200600072925,2,2,4,2,0,11.0,0,0,0,1980.0,B02
200600059883,1,1,1,1,4,11.0,0,0,0,1976.0,A01
200600030814,1,1,1,1,4,10.0,0,0,0,1964.0,A01
200600048140,1,1,3,1,0,21.0,0,0,0,1985.0,A01
200600071124,3,2,1,1,0,11.0,0,0,0,1983.0,A01
200600080257,1,1,1,1,1,11.0,0,0,0,1954.0,C01
200600065504,1,1,3,2,1,11.0,0,0,0,1974.0,A01
200600060879,1,1,4,1,1,21.0,0,0,0,1990.0,A01
200600066750,1,1,4,1,5,11.0,0,0,0,1939.0,A01
200600007515,1,1,1,1,5,11.0,0,0,0,1956.0,B01
200600074268,1,1,3,1,5,11.0,0,0,0,1987.0,A01
200600000634,1,1,4,2,9,91.0,0,0,0,1986.0,B01
200600056359,1,1,1,1,5,21.0,0,0,0,1977.0,A01
200600080303,2,2,4,1,0,13.0,0,0,0,1977.0,A01
200600041179,0,3,3,1,5,0.0,0,0,0,1996.0,A01
200600059137,2,2,1,2,0,11.0,0,0,0,1954.0,C03
200600078148,3,2,4,2,0,13.0,0,0,0,1984.0,A01
200600029450,0,3,4,2,5,0.0,1,3,2,1993.0,A01
200600016447,1,1,3,1,1,11.0,0,0,0,1978.0,A01
200600066493,5,2,4,1,0,21.0,0,0,0,1990.0,A01
200600066512,0,3,3,2,4,0.0,2,3,1,1948.0,A01
200600073954,2,2,1,1,0,11.0,0,0,0,1970.0,A01
200600066697,1,1,4,2,0,21.0,0,0,0,1986.0,A01
200600031005,2,2,1,2,0,11.0,0,0,0,1957.0,B02
200600062832,1,1,4,2,0,11.0,0,0,0,1960.0,A01
200600005432,1,1,1,1,4,11.0,0,0,0,1980.0,A01
200600051675,1,1,1,1,5,11.0,0,0,0,1962.0,B02
200600002312,1,1,3,1,1,0.0,0,0,0,1945.0,B01
200600067194,1,1,4,2,0,11.0,0,0,0,1972.0,B01
200600066608,1,1,1,1,4,11.0,0,0,0,1977.0,A01
200600006701,1,1,1,2,5,11.0,0,0,0,1980.0,B02
200600023629,1,1,1,2,5,11.0,0,0,0,1981.0,A01
200600077741,1,1,4,1,4,21.0,0,0,0,1984.0,A01
200600008713,0,3,4,1,5,0.0,2,3,2,2004.0,A01
200600023523,1,1,1,1,5,11.0,0,0,0,1943.0,B02
200600047781,1,1,4,2,9,11.0,0,0,0,1954.0,A01
200600024192,2,2,3,2,0,11.0,0,0,0,1937.0,A01
200600030552,1,1,3,1,5,23.0,0,0,0,1983.0,A01
200600058241,1,1,1,1,1,11.0,0,0,0,1972.0,A01
200600069535,1,1,4,1,5,21.0,0,0,0,1992.0,B01
200600072312,1,1,1,1,5,13.0,0,0,0,1930.0,A01
200600007504,1,1,1,2,5,11.0,0,0,0,1938.0,A01
200600003454,1,1,4,1,9,11.0,0,0,0,1975.0,B01
200600082467,3,2,4,2,0,11.0,0,0,0,1989.0,A01
200600058544,1,1,3,1,5,11.0,0,0,0,1985.0,B02
200600081695,1,1,4,1,3,11.0,0,0,0,1961.0,A01
200600017062,1,1,3,1,5,21.0,0,0,0,1972.0,B02
200600000479,0,3,4,1,5,0.0,4,3,1,1941.0,A01
200600035179,0,3,4,2,5,0.0,4,3,1,1927.0,A01
200600023856,1,1,1,1,9,10.0,0,0,0,1956.0,B02
200600024470,3,2,1,2,0,10.0,0,0,0,1979.0,A01
200600003598,2,2,3,2,0,13.0,0,0,0,1984.0,B01
200600076616,1,1,4,1,5,13.0,0,0,0,1988.0,A01
200600073765,1,1,3,2,5,10.0,0,0,0,1934.0,B02
200600069944,0,3,4,1,5,0.0,4,3,1,1986.0,A01
200600011535,1,1,1,1,0,13.0,0,0,0,1981.0,A01
200600060233,1,1,1,2,5,11.0,0,0,0,1975.0,A01
200600077714,0,3,3,2,9,0.0,2,3,1,1926.0,A01
200600032152,1,1,1,1,5,11.0,0,0,0,1943.0,A01
200600012638,1,1,1,2,5,11.0,0,0,0,1978.0,A01
200600012251,2,2,1,2,0,11.0,0,0,0,1970.0,B01
200600014684,1,1,4,1,9,11.0,0,0,0,1970.0,B01
200600019727,1,1,4,2,5,11.0,0,0,0,1979.0,A01
200600032138,2,2,1,1,0,21.0,0,0,0,1965.0,A01
200600043642,5,2,4,1,0,0.0,0,0,0,1979.0,A01
200600037983,1,1,4,2,5,11.0,0,0,0,1947.0,A01
200600037236,1,1,4,1,1,11.0,0,0,0,1978.0,C01
200600063972,5,2,4,2,0,11.0,0,0,0,1986.0,A01
200600045512,1,1,3,2,5,11.0,0,0,0,1975.0,A01
200600078443,1,1,2,1,1,11.0,0,0,0,1972.0,B01
200600025549,1,1,1,1,4,11.0,0,0,0,1977.0,A01
200600020059,1,1,4,1,9,21.0,0,0,0,1974.0,A01
200600050690,1,1,1,1,5,21.0,0,0,0,1951.0,A01
200600076915,1,1,4,2,0,13.0,0,0,0,1972.0,B01
200600078470,1,1,3,2,0,11.0,0,0,0,1929.0,B01
200600072599,1,1,4,1,1,11.0,0,0,0,1982.0,A01
200600031215,2,2,3,2,0,11.0,0,0,0,1985.0,B02
200600003103,1,1,1,1,5,12.0,0,0,0,1982.0,A01
200600000108,1,1,4,1,2,21.0,0,0,0,1988.0,B01
200600077502,1,1,4,2,9,21.0,0,0,0,1985.0,B01
200600076154,1,1,1,2,9,11.0,0,0,0,1976.0,B01
200600054606,1,1,4,2,0,93.0,0,0,0,1957.0,A01
200600074038,1,1,3,1,5,21.0,0,0,0,1992.0,A01
200600038761,0,2,3,1,0,13.0,0,0,0,1986.0,A01
200600008789,1,1,4,2,2,21.0,0,0,0,1989.0,B01
200600021722,0,3,4,2,5,0.0,4,3,1,1985.0,A01
200600042592,1,1,1,1,5,11.0,0,0,0,1969.0,C03
200600040723,0,3,3,1,0,0.0,0,2,1,1969.0,A01
200600081133,5,2,2,1,0,13.0,0,0,0,1945.0,A01
200600072618,3,2,1,1,0,11.0,0,0,0,2000.0,B02
200600026163,0,3,3,1,5,0.0,2,3,1,1982.0,A01
200600076856,1,1,4,1,0,13.0,0,0,0,1964.0,B01
200600050212,1,1,1,1,4,13.0,0,0,0,1951.0,A01
200600004199,1,1,1,1,1,13.0,0,0,0,1964.0,C01
200600073374,4,2,4,1,0,11.0,0,0,0,1998.0,A01
200600079694,1,1,4,2,0,13.0,0,0,0,1937.0,B01
200600003432,2,2,3,2,0,21.0,0,0,0,1959.0,B01
200600078193,1,1,4,1,4,21.0,0,0,0,1971.0,A01
200600031760,1,1,1,1,5,11.0,0,0,0,1987.0,A01
200600071901,1,1,1,1,4,11.0,0,0,0,1945.0,A01
200600008404,0,2,1,1,0,13.0,0,0,0,2001.0,B01
200600037442,1,1,4,1,1,13.0,0,0,0,1965.0,B01
200600022137,1,1,4,2,2,11.0,0,0,0,1984.0,B01
200600025329,1,1,3,1,5,21.0,0,0,0,1944.0,B01
200600069101,0,4,4,1,5,0.0,2,3,1,1994.0,A01
200600025907,1,1,1,2,0,11.0,0,0,0,1982.0,A01
200600027862,0,3,4,2,5,0.0,2,3,1,1935.0,A01
200600081469,1,1,3,1,5,21.0,0,0,0,1961.0,A01
200600046941,5,2,1,1,0,31.0,0,0,0,2000.0,A01
200600063422,0,3,3,2,5,0.0,3,3,1,1926.0,A01
200600056243,2,2,4,1,0,11.0,0,0,0,1973.0,B01
200600029326,1,1,4,1,1,21.0,0,0,0,1973.0,A01
200600020171,1,1,1,1,0,13.0,0,0,0,1956.0,B01
200600035446,1,1,1,1,4,11.0,0,0,0,1978.0,B01
200600013638,1,1,1,1,5,21.0,0,0,0,1982.0,A01
200600017319,1,1,3,1,5,21.0,0,0,0,1991.0,A01
200600040894,1,1,1,1,5,13.0,0,0,0,1979.0,A01
200600011717,1,1,4,1,0,11.0,0,0,0,1976.0,B01
200600067084,0,3,4,1,5,0.0,1,3,1,1946.0,A01
200600072342,1,1,1,1,5,21.0,0,0,0,1990.0,A01
200600030729,1,1,3,1,5,21.0,0,0,0,1978.0,A01
200600065450,2,2,2,1,0,13.0,0,0,0,1965.0,A01
200600003924,1,1,1,1,5,11.0,0,0,0,1966.0,B01
200600035313,1,1,1,1,1,21.0,0,0,0,1972.0,A01
200600057250,1,1,4,1,5,21.0,0,0,0,1946.0,A01
200600071415,0,3,3,1,5,0.0,4,3,3,1990.0,A01
200600026285,1,1,1,1,4,13.0,0,0,0,1962.0,B01
200600071222,1,1,1,1,5,11.0,0,0,0,1933.0,A01
200600020217,2,2,1,1,0,11.0,0,0,0,1987.0,A01
200600027952,1,1,4,1,5,11.0,0,0,0,1938.0,A01
200600023205,2,2,4,2,0,11.0,0,0,0,1949.0,B01
200600070819,1,1,1,1,4,13.0,0,0,0,1980.0,B01
200600049438,1,1,4,1,5,21.0,0,0,0,1975.0,B01
200600074518,1,1,3,1,5,21.0,0,0,0,1991.0,A01
200600001344,2,2,1,1,0,21.0,0,0,0,1990.0,B01
200600018161,1,1,1,1,5,11.0,0,0,0,1943.0,A01
200600044498,1,1,4,1,5,11.0,0,0,0,1985.0,B02
200600012313,1,1,1,1,5,11.0,0,0,0,1971.0,A01
200600012715,1,1,1,1,1,11.0,0,0,0,1972.0,A01
200600055143,2,2,4,1,0,11.0,0,0,0,1979.0,A01
200600011537,1,1,3,1,5,13.0,0,0,0,1959.0,A01
200600069607,1,1,3,1,5,21.0,0,0,0,1956.0,A01
200600026936,1,1,4,1,1,21.0,0,0,0,1982.0,A01
200600045080,1,1,1,1,5,11.0,0,0,0,1972.0,A01
200600063248,1,1,4,1,4,21.0,0,0,0,1976.0,A01
200600046903,1,1,3,2,5,11.0,0,0,0,1977.0,A01
200600042158,1,1,4,2,5,11.0,0,0,0,1958.0,A01
200600012275,1,1,3,1,0,21.0,0,0,0,1967.0,B01
200600004725,1,1,1,1,4,11.0,0,0,0,1952.0,A01
200600074463,1,1,1,1,5,11.0,0,0,0,1973.0,A01
200600062246,1,1,4,2,5,11.0,0,0,0,1979.0,A01
200600025721,1,1,1,1,0,11.0,0,0,0,1941.0,A01
200600042399,1,1,1,1,5,10.0,0,0,0,1951.0,B02
200600061935,1,1,1,1,1,11.0,0,0,0,1968.0,B01
200600019997,1,1,3,1,0,13.0,0,0,0,1982.0,A01
200600066591,0,3,4,2,5,0.0,4,3,2,1967.0,A01
200600071162,0,3,3,1,0,0.0,0,3,1,1929.0,A01
200600019511,1,1,4,2,0,13.0,0,0,0,1972.0,B01
200600083095,5,2,4,1,0,22.0,0,0,0,1988.0,A01
200600021628,0,3,4,2,5,0.0,2,3,1,1977.0,A01
200600034653,1,1,1,1,5,11.0,0,0,0,1930.0,B01
200600008446,1,1,1,1,4,11.0,0,0,0,1967.0,A01
200600061695,1,1,4,2,5,11.0,0,0,0,1940.0,B01
200600031665,1,1,3,2,3,11.0,0,0,0,1950.0,B02
200600067711,1,1,3,1,4,11.0,0,0,0,1978.0,A01
200600031588,2,2,1,2,0,11.0,0,0,0,1962.0,B02
200600007750,0,3,3,1,0,0.0,4,3,1,1960.0,A01
200600020411,1,1,4,1,9,0.0,0,0,0,1988.0,B01
200600066534,1,1,4,1,4,21.0,0,0,0,1971.0,A01
200600057963,2,2,4,2,0,21.0,0,0,0,1986.0,B01
200600026888,2,2,4,1,0,21.0,0,0,0,1972.0,A01
200600021601,1,1,4,1,4,21.0,0,0,0,1980.0,B01
200600041086,2,2,4,2,0,13.0,0,0,0,1974.0,A01
200600080744,1,1,4,1,1,21.0,0,0,0,1977.0,B01
200600023515,1,1,3,2,5,11.0,0,0,0,1928.0,B02
200600066149,1,1,1,1,0,93.0,0,0,0,1960.0,A01
200600006037,1,1,4,1,1,21.0,0,0,0,1977.0,A01
200600011793,1,1,1,1,1,11.0,0,0,0,1962.0,A01
200600066004,1,1,1,1,9,11.0,0,0,0,1955.0,B01
200600003330,1,1,4,1,0,21.0,0,0,0,1969.0,A01
200600039932,2,2,4,1,0,11.0,0,0,0,1988.0,A01
200600026431,0,3,3,2,0,0.0,2,3,1,1987.0,A01
200600022902,1,1,4,2,5,21.0,0,0,0,1982.0,A01
200600078690,1,1,4,1,5,11.0,0,0,0,1988.0,B01
200600025343,0,3,4,1,0,0.0,3,3,2,1999.0,A01
200600042872,1,1,3,1,4,13.0,0,0,0,1971.0,A01
200600060647,1,1,3,1,5,21.0,0,0,0,1981.0,B01
200600012371,1,1,1,1,4,13.0,0,0,0,1956.0,A01
200600075050,0,3,3,1,1,0.0,3,3,1,1950.0,A01
200600074599,1,1,3,1,1,12.0,0,0,0,1987.0,A01
200600011182,1,1,3,1,0,21.0,0,0,0,1972.0,B01
200600059702,2,2,3,2,0,10.0,0,0,0,1988.0,A01
200600051708,0,3,3,1,5,0.0,2,3,1,2003.0,A01
200600011984,1,1,3,1,5,11.0,0,0,0,1978.0,A01
200600069907,1,1,3,1,1,21.0,0,0,0,1966.0,B01
200600058198,1,1,2,1,5,11.0,0,0,0,1966.0,A01
200600071391,1,1,2,2,5,11.0,0,0,0,1925.0,B02
200600045326,1,1,3,1,5,11.0,0,0,0,1945.0,A01
200600016686,1,1,1,1,5,11.0,0,0,0,1945.0,A01
200600012870,1,1,1,1,9,11.0,0,0,0,1955.0,A01
200600000626,1,1,1,1,1,11.0,0,0,0,1957.0,A01
200600003526,1,1,1,2,5,11.0,0,0,0,1976.0,A01
200600075532,0,3,4,2,0,0.0,4,3,1,1994.0,A01
200600025777,1,1,1,1,5,13.0,0,0,0,1987.0,A01
200600034994,1,1,1,1,4,13.0,0,0,0,1980.0,A01
200600030627,2,2,3,1,0,11.0,0,0,0,1970.0,B02
200600064950,1,1,4,1,0,11.0,0,0,0,1970.0,A01
200600053143,1,1,4,2,5,11.0,0,0,0,1974.0,A01
200600021817,1,1,1,1,5,11.0,0,0,0,1925.0,A01
200600077637,1,1,1,1,5,11.0,0,0,0,1984.0,B01
200600078771,1,1,4,2,5,11.0,0,0,0,1936.0,B01
200600015048,1,1,4,1,0,13.0,0,0,0,1982.0,A01
200600019130,1,1,1,1,4,11.0,0,0,0,1956.0,A01
200600015218,3,2,4,2,0,11.0,0,0,0,1971.0,B01
200600032645,1,1,3,1,5,21.0,0,0,0,1986.0,A01
200600074973,1,1,3,2,5,11.0,0,0,0,1956.0,A01
200600001067,2,2,1,1,0,11.0,0,0,0,1983.0,B01
200600001455,1,1,4,1,5,21.0,0,0,0,1989.0,A01
200600010441,1,1,1,1,0,93.0,0,0,0,1982.0,A01
200600022802,2,2,4,2,0,13.0,0,0,0,1977.0,B01
200600034819,1,1,3,1,5,21.0,0,0,0,1988.0,B01
200600033155,1,1,1,2,5,11.0,0,0,0,1961.0,A01
200600064989,1,1,1,1,0,11.0,0,0,0,1972.0,A01
200600071556,1,1,4,1,5,11.0,0,0,0,1976.0,B02
200600065098,1,1,1,1,4,11.0,0,0,0,1963.0,B01
200600030284,1,1,1,1,5,10.0,0,0,0,1979.0,A01
200600021045,1,1,1,1,0,93.0,0,0,0,1963.0,A01
200600009922,1,1,1,1,9,11.0,0,0,0,1923.0,A01
200600023168,1,1,1,1,1,11.0,0,0,0,1981.0,A01
200600064934,1,1,1,1,5,11.0,0,0,0,1959.0,B01
200600049532,0,4,4,1,5,0.0,2,3,1,1999.0,A01
200600028606,1,1,1,1,4,11.0,0,0,0,1976.0,A01
200600023155,1,1,1,1,5,11.0,0,0,0,1950.0,B01
200600057975,1,1,4,2,3,11.0,0,0,0,1957.0,B01
200600054997,1,1,3,1,1,21.0,0,0,0,1951.0,B01
200600011481,1,1,1,1,1,13.0,0,0,0,1963.0,A01
200600008543,1,1,1,1,5,11.0,0,0,0,1969.0,A01
200600019575,1,1,3,1,9,21.0,0,0,0,1986.0,B01
200600055273,1,1,4,2,9,21.0,0,0,0,1959.0,B01
200600033774,1,1,4,1,4,21.0,0,0,0,1985.0,B01
200600019602,2,2,1,1,0,11.0,0,0,0,1983.0,A01
200600006494,1,1,3,1,5,11.0,0,0,0,1982.0,A01
200600019101,5,2,4,1,0,0.0,0,0,0,1914.0,B01
